date,account_name,campanha,id_campanha,veiculo,id_veiculo,ad_group_name,ad_name,start,end,objective,url_do_anuncio,utm_content,cost,impressions,link_clicks,video_play,video_watched_25,video_watched_50,video_watched_75,video_watched_100,post_reactions,post_shares,post_comments,engajamento_total,id,verba,custo_por_resultado_projetado,volume_esperado
2025-06-12,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289133272779482,sbrae_2025_psmn0292,"2020,89",195689,9925,3243,18866,7626,4252,2829,241,3,3,247,"2025-06-12-PSMN-195689-2020,89-9925",50440,2.5,20176
2025-06-12,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289130216113121,sbrae_2025_psmn0291,2704,377891,11803,11074,67903,28207,16875,11010,869,10,6,885,2025-06-12-PSMN-377891-2704-11803,50440,2.5,20176
2025-06-13,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_CARD_KV_ACAO_SBRAE_2025_PSMN0293,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKrvzH_gBFK/,sbrae_2025_psmn0293,"358,18",115658,1258,0,0,0,0,0,17,0,0,17,"2025-06-13-PSMN-115658-358,18-1258",50440,2.5,20176
2025-06-13,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkdzLsAOWD/,sbrae_2025_psmn0289,"67,02",7994,267,683,571,303,143,58,190,10,1,201,"2025-06-13-PSMN-7994-67,02-267",50440,2.5,20176
2025-06-13,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkicL_goW1/,sbrae_2025_psmn0290,"491,17",89918,1788,3564,1553,662,374,260,112,1,0,113,"2025-06-13-PSMN-89918-491,17-1788",50440,2.5,20176
2025-06-13,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289133272779482,sbrae_2025_psmn0292,"1912,01",186084,8769,3199,18263,7488,4210,2773,220,6,4,230,"2025-06-13-PSMN-186084-1912,01-8769",50440,2.5,20176
2025-06-13,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289130216113121,sbrae_2025_psmn0291,"2590,19",357169,10908,10425,64104,26248,15548,10168,673,9,5,687,"2025-06-13-PSMN-357169-2590,19-10908",50440,2.5,20176
2025-06-14,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_CARD_KV_ACAO_SBRAE_2025_PSMN0293,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKrvzH_gBFK/,sbrae_2025_psmn0293,"582,28",159735,2113,0,0,0,0,0,17,3,2,22,"2025-06-14-PSMN-159735-582,28-2113",50440,2.5,20176
2025-06-14,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkdzLsAOWD/,sbrae_2025_psmn0289,"149,79",17464,534,1700,1460,673,282,124,383,18,4,405,"2025-06-14-PSMN-17464-149,79-534",50440,2.5,20176
2025-06-14,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkicL_goW1/,sbrae_2025_psmn0290,"682,81",103747,2520,4889,2379,1003,615,448,175,2,3,180,"2025-06-14-PSMN-103747-682,81-2520",50440,2.5,20176
2025-06-14,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289133272779482,sbrae_2025_psmn0292,"2020,51",185597,9639,3024,16523,7009,3973,2677,238,3,6,247,"2025-06-14-PSMN-185597-2020,51-9639",50440,2.5,20176
2025-06-14,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289130216113121,sbrae_2025_psmn0291,"2336,45",325779,10544,9564,57145,23694,14222,9262,709,9,3,721,"2025-06-14-PSMN-325779-2336,45-10544",50440,2.5,20176
2025-06-15,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_CARD_KV_ACAO_SBRAE_2025_PSMN0293,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKrvzH_gBFK/,sbrae_2025_psmn0293,"445,12",110976,1659,0,0,0,0,0,4,0,0,4,"2025-06-15-PSMN-110976-445,12-1659",50440,2.5,20176
2025-06-15,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkdzLsAOWD/,sbrae_2025_psmn0289,"43,52",4459,180,472,410,234,108,39,111,5,0,116,"2025-06-15-PSMN-4459-43,52-180",50440,2.5,20176
2025-06-15,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,2025-06-06,2025-06-15,Tráfego,https://www.instagram.com/p/DKkicL_goW1/,sbrae_2025_psmn0290,"230,76",37600,862,1539,844,282,174,134,59,2,1,62,"2025-06-15-PSMN-37600-230,76-862",50440,2.5,20176
2025-06-15,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289133272779482,sbrae_2025_psmn0292,"532,19",46964,2544,840,4582,1904,1109,735,46,3,0,49,"2025-06-15-PSMN-46964-532,19-2544",50440,2.5,20176
2025-06-15,Sebrae Nacional - DEBRITO,psmn,sbrae_2025_psmn,instagram,2,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,2025-06-06,2025-06-15,Tráfego,https://www.facebook.com/518800083146142/posts/1289130216113121,sbrae_2025_psmn0291,"751,05",105448,3506,2887,16856,6963,4225,2839,224,2,0,226,"2025-06-15-PSMN-105448-751,05-3506",50440,2.5,20176
2025-06-06,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"25,06",865,153,723,37,22,17,14,0,0,0,0,"2025-06-06-PSMN-865-25,06-153",19369,4.8,4035
2025-06-06,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"1345,69",135155,16121,85379,7045,3624,2390,1838,0,0,0,0,"2025-06-06-PSMN-135155-1345,69-16121",19369,4.8,4035
2025-06-06,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"85,03",24940,203,24543,254,120,74,55,54,5,0,59,"2025-06-06-PSMN-24940-85,03-203",19369,4.8,4035
2025-06-07,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"5,18",877,251,846,176,73,49,37,0,0,0,0,"2025-06-07-PSMN-877-5,18-251",19369,4.8,4035
2025-06-07,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"1150,87",704935,60329,200934,26244,14465,10315,7854,0,0,0,0,"2025-06-07-PSMN-704935-1150,87-60329",19369,4.8,4035
2025-06-07,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2,07",606,1,568,3,2,2,1,1,0,0,1,"2025-06-07-PSMN-606-2,07-1",19369,4.8,4035
2025-06-08,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"24,44",4322,1176,4183,796,394,282,236,0,0,0,0,"2025-06-08-PSMN-4322-24,44-1176",19369,4.8,4035
2025-06-08,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2169,78",930811,106344,379220,58135,33144,24216,19100,0,0,0,0,"2025-06-08-PSMN-930811-2169,78-106344",19369,4.8,4035
2025-06-08,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"0,03",22,0,15,0,0,0,0,0,0,0,0,"2025-06-08-PSMN-22-0,03-0",19369,4.8,4035
2025-06-09,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"33,52",5866,1501,5745,956,489,364,319,0,0,0,0,"2025-06-09-PSMN-5866-33,52-1501",19369,4.8,4035
2025-06-09,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2153,48",603882,91978,367685,65015,39835,29170,23490,0,0,0,0,"2025-06-09-PSMN-603882-2153,48-91978",19369,4.8,4035
2025-06-09,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"0,01",8,0,5,0,0,0,0,0,0,0,0,"2025-06-09-PSMN-8-0,01-0",19369,4.8,4035
2025-06-10,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"10,13",1548,465,1540,338,178,142,127,0,0,0,0,"2025-06-10-PSMN-1548-10,13-465",19369,4.8,4035
2025-06-10,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2186,73",605655,89294,362287,70643,44061,32604,26434,0,0,0,0,"2025-06-10-PSMN-605655-2186,73-89294",19369,4.8,4035
2025-06-10,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"0,04",3,0,2,0,0,0,0,0,0,0,0,"2025-06-10-PSMN-3-0,04-0",19369,4.8,4035
2025-06-11,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"0,77",85,21,85,24,15,10,9,0,0,0,0,"2025-06-11-PSMN-85-0,77-21",19369,4.8,4035
2025-06-11,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2250,8",546045,85212,355908,66052,41747,31898,26735,0,0,0,0,"2025-06-11-PSMN-546045-2250,8-85212",19369,4.8,4035
2025-06-12,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"9,55",1172,399,1155,311,185,148,130,0,0,0,0,"2025-06-12-PSMN-1172-9,55-399",19369,4.8,4035
2025-06-12,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2264,88",580467,87828,357817,62712,41002,32411,28334,0,0,0,0,"2025-06-12-PSMN-580467-2264,88-87828",19369,4.8,4035
2025-06-12,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,0,1,0,1,0,0,0,0,0,0,0,0,2025-06-12-PSMN-1-0-0,19369,4.8,4035
2025-06-13,Sebrae Nacional - Debrito Brasília,psmn,sbrae_2025_psmn,tiktok,151,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_VÍDEO_GABI BAILAS_ACAO_SBRAE_2025_PSMN0294,2025-06-06,2025-06-15,Tráfego,https://m.tiktok.com/v/7512900906934111496.html,sbrae_2025_psmn0294,"2,11",272,83,277,73,38,32,26,0,0,0,0,"2025-06-13-PSMN-272-2,11-83",19369,4.8,4035
